,S_Pedro,S_Santiago,S_Juan,S_Andrés,S_Bartolomé,S_Tiago,S_Isca,S_Tadeo,S_Mateo,S_Felipe,S_Simón,S_Tomás
2020-09-23 16:07:00,-1.2666666666666666,9.8,-3.3555555555555556,4.5777777777777775,13.133333333333333,3.6222222222222222,10.822222222222223,15.8,8.266666666666667,-2.8,6.466666666666667,-1.2444444444444445
2020-09-23 16:08:00,-1.2444444444444445,9.822222222222223,-3.3333333333333335,4.711111111111111,13.266666666666667,3.5555555555555554,10.866666666666667,15.8,8.133333333333333,-2.8,6.466666666666667,-1.2222222222222223
2020-09-23 16:09:00,-1.2,9.844444444444445,-3.3333333333333335,4.844444444444444,13.355555555555556,3.488888888888889,10.933333333333334,15.822222222222223,8.044444444444444,-2.8222222222222224,6.511111111111111,-1.2222222222222223
2020-09-23 16:10:00,-1.1555555555555554,9.88888888888889,-3.311111111111111,5.022222222222222,13.466666666666667,3.422222222222222,10.977777777777778,15.866666666666667,7.955555555555556,-2.8444444444444446,6.533333333333333,-1.2222222222222223
2020-09-23 16:11:00,-1.1555555555555554,9.933333333333334,-3.311111111111111,5.2,13.6,3.3777777777777778,11.044444444444444,15.88888888888889,7.866666666666666,-2.8666666666666667,6.555555555555555,-1.2444444444444445
2020-09-23 16:12:00,-1.1333333333333333,9.933333333333334,-3.2666666666666666,5.377777777777778,13.688888888888888,3.311111111111111,11.066666666666666,15.955555555555556,7.777777777777778,-2.888888888888889,6.5777777777777775,-1.2222222222222223
2020-09-23 16:13:00,-1.1111111111111112,9.955555555555556,-3.2,5.533333333333333,13.733333333333333,3.2222222222222223,11.066666666666666,16.0,7.711111111111111,-2.8666666666666667,6.6,-1.1777777777777778
2020-09-23 16:14:00,-1.0888888888888888,9.977777777777778,-3.1777777777777776,5.688888888888889,13.8,3.111111111111111,11.044444444444444,16.08888888888889,7.6,-2.8444444444444446,6.644444444444445,-1.1555555555555554
2020-09-23 16:15:00,-1.1111111111111112,9.977777777777778,-3.1777777777777776,5.844444444444444,13.866666666666667,2.9555555555555557,11.0,16.155555555555555,7.511111111111111,-2.7777777777777777,6.688888888888889,-1.1333333333333333
2020-09-23 16:16:00,-1.1111111111111112,9.955555555555556,-3.1333333333333333,5.977777777777778,13.933333333333334,2.7777777777777777,10.955555555555556,16.22222222222222,7.466666666666667,-2.7111111111111112,6.711111111111111,-1.1111111111111112
2020-09-23 16:17:00,-1.1333333333333333,9.933333333333334,-3.066666666666667,6.133333333333334,13.977777777777778,2.6444444444444444,10.933333333333334,16.266666666666666,7.444444444444445,-2.688888888888889,6.711111111111111,-1.0444444444444445
2020-09-23 16:18:00,-1.1111111111111112,9.911111111111111,-2.977777777777778,6.266666666666667,14.022222222222222,2.466666666666667,10.88888888888889,16.288888888888888,7.466666666666667,-2.6444444444444444,6.711111111111111,-0.9777777777777777
2020-09-23 16:19:00,-1.0666666666666667,9.866666666666667,-2.888888888888889,6.355555555555555,14.022222222222222,2.2888888888888888,10.844444444444445,16.333333333333332,7.444444444444445,-2.6222222222222222,6.666666666666667,-0.9333333333333333
2020-09-23 16:20:00,-1.0222222222222221,9.822222222222223,-2.7777777777777777,6.4222222222222225,13.977777777777778,2.1333333333333333,10.777777777777779,16.355555555555554,7.444444444444445,-2.5555555555555554,6.622222222222222,-0.9111111111111111
2020-09-23 16:21:00,-0.9777777777777777,9.733333333333333,-2.7111111111111112,6.511111111111111,13.911111111111111,2.0,10.666666666666666,16.333333333333332,7.444444444444445,-2.466666666666667,6.622222222222222,-0.8888888888888888
2020-09-23 16:22:00,-0.9555555555555556,9.644444444444444,-2.6222222222222222,6.644444444444445,13.844444444444445,1.8888888888888888,10.577777777777778,16.31111111111111,7.4222222222222225,-2.3555555555555556,6.644444444444445,-0.8222222222222222
2020-09-23 16:23:00,-0.9555555555555556,9.6,-2.5555555555555554,6.7555555555555555,13.777777777777779,1.7777777777777777,10.466666666666667,16.266666666666666,7.355555555555555,-2.2222222222222223,6.666666666666667,-0.7333333333333333
2020-09-23 16:24:00,-0.9555555555555556,9.511111111111111,-2.466666666666667,6.866666666666666,13.688888888888888,1.6888888888888889,10.355555555555556,16.22222222222222,7.333333333333333,-2.088888888888889,6.644444444444445,-0.6888888888888889
2020-09-23 16:25:00,-0.9555555555555556,9.444444444444445,-2.3555555555555556,7.022222222222222,13.577777777777778,1.6,10.28888888888889,16.155555555555555,7.311111111111111,-1.9111111111111112,6.644444444444445,-0.6222222222222222
2020-09-23 16:26:00,-0.9777777777777777,9.377777777777778,-2.2444444444444445,7.133333333333334,13.488888888888889,1.5555555555555556,10.222222222222221,16.11111111111111,7.333333333333333,-1.7333333333333334,6.666666666666667,-0.5333333333333333
2020-09-23 16:27:00,-0.9777777777777777,9.311111111111112,-2.1555555555555554,7.288888888888889,13.422222222222222,1.5333333333333334,10.177777777777777,16.022222222222222,7.311111111111111,-1.5555555555555556,6.733333333333333,-0.4666666666666667
2020-09-23 16:28:00,-0.9333333333333333,9.244444444444444,-2.088888888888889,7.4,13.311111111111112,1.4666666666666666,10.133333333333333,15.955555555555556,7.266666666666667,-1.4222222222222223,6.8,-0.4
2020-09-23 16:29:00,-0.8888888888888888,9.177777777777777,-2.066666666666667,7.466666666666667,13.155555555555555,1.4,10.11111111111111,15.88888888888889,7.177777777777778,-1.3111111111111111,6.866666666666666,-0.35555555555555557
2020-09-23 16:30:00,-0.8222222222222222,9.088888888888889,-2.0444444444444443,7.5777777777777775,13.044444444444444,1.3555555555555556,10.066666666666666,15.866666666666667,7.088888888888889,-1.2,6.933333333333334,-0.3333333333333333
2020-09-23 16:31:00,-0.7333333333333333,9.0,-2.022222222222222,7.644444444444445,12.933333333333334,1.3111111111111111,10.0,15.844444444444445,7.0,-1.1111111111111112,7.0,-0.28888888888888886
2020-09-23 16:32:00,-0.6444444444444445,8.866666666666667,-2.022222222222222,7.711111111111111,12.8,1.288888888888889,9.933333333333334,15.844444444444445,6.866666666666666,-1.0222222222222221,7.044444444444444,-0.26666666666666666
2020-09-23 16:33:00,-0.5555555555555556,8.733333333333333,-2.0444444444444443,7.7555555555555555,12.666666666666666,1.2666666666666666,9.88888888888889,15.8,6.733333333333333,-0.9333333333333333,7.044444444444444,-0.2222222222222222
2020-09-23 16:34:00,-0.4888888888888889,8.555555555555555,-2.0444444444444443,7.777777777777778,12.533333333333333,1.2222222222222223,9.822222222222223,15.733333333333333,6.555555555555555,-0.8444444444444444,7.044444444444444,-0.17777777777777778
2020-09-23 16:35:00,-0.4,8.333333333333334,-2.0444444444444443,7.822222222222222,12.422222222222222,1.1555555555555554,9.8,15.666666666666666,6.355555555555555,-0.7777777777777778,7.0,-0.15555555555555556
2020-09-23 16:36:00,-0.35555555555555557,8.11111111111111,-2.066666666666667,7.911111111111111,12.311111111111112,1.1111111111111112,9.777777777777779,15.6,6.133333333333334,-0.7333333333333333,6.955555555555556,-0.13333333333333333
2020-09-23 16:37:00,-0.26666666666666666,7.888888888888889,-2.1333333333333333,8.022222222222222,12.155555555555555,1.0444444444444445,9.755555555555556,15.555555555555555,5.955555555555556,-0.7333333333333333,6.955555555555556,-0.13333333333333333
2020-09-23 16:38:00,-0.2,7.688888888888889,-2.2,8.133333333333333,12.0,0.9777777777777777,9.688888888888888,15.555555555555555,5.777777777777778,-0.7333333333333333,6.911111111111111,-0.15555555555555556
2020-09-23 16:39:00,-0.13333333333333333,7.444444444444445,-2.2444444444444445,8.222222222222221,11.844444444444445,0.9555555555555556,9.622222222222222,15.555555555555555,5.622222222222222,-0.7777777777777778,6.822222222222222,-0.17777777777777778
2020-09-23 16:40:00,-0.044444444444444446,7.177777777777778,-2.2888888888888888,8.28888888888889,11.666666666666666,0.9111111111111111,9.577777777777778,15.511111111111111,5.488888888888889,-0.8222222222222222,6.711111111111111,-0.2
2020-09-23 16:41:00,0.022222222222222223,6.933333333333334,-2.3333333333333335,8.377777777777778,11.511111111111111,0.8222222222222222,9.533333333333333,15.466666666666667,5.4,-0.8666666666666667,6.555555555555555,-0.2222222222222222
2020-09-23 16:42:00,0.13333333333333333,6.711111111111111,-2.3777777777777778,8.444444444444445,11.4,0.7333333333333333,9.466666666666667,15.422222222222222,5.333333333333333,-0.9333333333333333,6.4,-0.24444444444444444
2020-09-23 16:43:00,0.24444444444444444,6.466666666666667,-2.4,8.466666666666667,11.244444444444444,0.6888888888888889,9.377777777777778,15.333333333333334,5.311111111111111,-1.0,6.266666666666667,-0.24444444444444444
2020-09-23 16:44:00,0.35555555555555557,6.2444444444444445,-2.4444444444444446,8.488888888888889,11.066666666666666,0.6888888888888889,9.311111111111112,15.266666666666667,5.288888888888889,-1.1111111111111112,6.177777777777778,-0.24444444444444444
2020-09-23 16:45:00,0.5111111111111111,6.022222222222222,-2.511111111111111,8.488888888888889,10.88888888888889,0.6666666666666666,9.244444444444444,15.222222222222221,5.266666666666667,-1.2222222222222223,6.066666666666666,-0.2222222222222222
2020-09-23 16:46:00,0.6666666666666666,5.844444444444444,-2.533333333333333,8.444444444444445,10.688888888888888,0.6444444444444445,9.2,15.2,5.266666666666667,-1.3111111111111111,5.911111111111111,-0.2
2020-09-23 16:47:00,0.7777777777777778,5.644444444444445,-2.577777777777778,8.4,10.511111111111111,0.6,9.133333333333333,15.2,5.266666666666667,-1.3777777777777778,5.8,-0.15555555555555556
2020-09-23 16:48:00,0.9111111111111111,5.4222222222222225,-2.6222222222222222,8.311111111111112,10.333333333333334,0.5555555555555556,9.044444444444444,15.177777777777777,5.2444444444444445,-1.488888888888889,5.644444444444445,-0.1111111111111111
2020-09-23 16:49:00,1.0666666666666667,5.2,-2.7111111111111112,8.2,10.11111111111111,0.5111111111111111,8.933333333333334,15.133333333333333,5.2,-1.6222222222222222,5.466666666666667,-0.06666666666666667
2020-09-23 16:50:00,1.2666666666666666,5.0,-2.8,8.066666666666666,9.88888888888889,0.4888888888888889,8.844444444444445,15.088888888888889,5.177777777777778,-1.8,5.288888888888889,-0.044444444444444446
2020-09-23 16:51:00,1.4666666666666666,4.822222222222222,-2.911111111111111,7.933333333333334,9.644444444444444,0.4666666666666667,8.755555555555556,15.044444444444444,5.155555555555556,-1.9333333333333333,5.155555555555556,0.022222222222222223
2020-09-23 16:52:00,1.6222222222222222,4.644444444444445,-3.022222222222222,7.7555555555555555,9.377777777777778,0.4222222222222222,8.644444444444444,14.977777777777778,5.155555555555556,-2.066666666666667,5.066666666666666,0.044444444444444446
2020-09-23 16:53:00,1.7777777777777777,4.466666666666667,-3.1777777777777776,7.555555555555555,9.133333333333333,0.3333333333333333,8.577777777777778,14.911111111111111,5.133333333333334,-2.2,4.955555555555556,0.08888888888888889
2020-09-23 16:54:00,1.9555555555555555,4.288888888888889,-3.311111111111111,7.311111111111111,8.88888888888889,0.2222222222222222,8.488888888888889,14.8,5.111111111111111,-2.311111111111111,4.8,0.13333333333333333
2020-09-23 16:55:00,2.1333333333333333,4.088888888888889,-3.466666666666667,7.022222222222222,8.644444444444444,0.1111111111111111,8.444444444444445,14.644444444444444,5.088888888888889,-2.4,4.666666666666667,0.13333333333333333
2020-09-23 16:56:00,2.311111111111111,3.888888888888889,-3.6,6.733333333333333,8.377777777777778,-0.022222222222222223,8.377777777777778,14.511111111111111,5.111111111111111,-2.511111111111111,4.533333333333333,0.1111111111111111
2020-09-23 16:57:00,2.488888888888889,3.688888888888889,-3.7777777777777777,6.488888888888889,8.155555555555555,-0.1111111111111111,8.333333333333334,14.355555555555556,5.155555555555556,-2.6222222222222222,4.4,0.044444444444444446
2020-09-23 16:58:00,2.6666666666666665,3.466666666666667,-3.9555555555555557,6.266666666666667,7.933333333333334,-0.2,8.28888888888889,14.244444444444444,5.155555555555556,-2.7555555555555555,4.311111111111111,-0.022222222222222223
2020-09-23 16:59:00,2.8444444444444446,3.2222222222222223,-4.111111111111111,6.044444444444444,7.711111111111111,-0.26666666666666666,8.244444444444444,14.11111111111111,5.155555555555556,-2.8444444444444446,4.177777777777778,-0.1111111111111111
2020-09-23 17:00:00,3.0444444444444443,2.977777777777778,-4.288888888888889,5.866666666666666,7.511111111111111,-0.3111111111111111,8.244444444444444,14.022222222222222,5.111111111111111,-2.977777777777778,4.022222222222222,-0.15555555555555556
2020-09-23 17:01:00,3.2222222222222223,2.7333333333333334,-4.466666666666667,5.711111111111111,7.311111111111111,-0.35555555555555557,8.266666666666667,13.933333333333334,5.044444444444444,-3.1555555555555554,3.911111111111111,-0.2
2020-09-23 17:02:00,3.4444444444444446,2.466666666666667,-4.644444444444445,5.5777777777777775,7.111111111111111,-0.4,8.28888888888889,13.844444444444445,5.0,-3.311111111111111,3.8222222222222224,-0.26666666666666666
2020-09-23 17:03:00,3.6222222222222222,2.2444444444444445,-4.866666666666666,5.488888888888889,6.911111111111111,-0.4222222222222222,8.311111111111112,13.777777777777779,4.911111111111111,-3.488888888888889,3.7555555555555555,-0.35555555555555557
2020-09-23 17:04:00,3.8,2.066666666666667,-5.088888888888889,5.4222222222222225,6.7555555555555555,-0.4222222222222222,8.333333333333334,13.688888888888888,4.866666666666666,-3.6444444444444444,3.688888888888889,-0.4444444444444444
2020-09-23 17:05:00,3.977777777777778,1.9111111111111112,-5.333333333333333,5.4,6.6,-0.4666666666666667,8.4,13.577777777777778,4.8,-3.8444444444444446,3.6444444444444444,-0.5111111111111111
2020-09-23 17:06:00,4.155555555555556,1.7777777777777777,-5.5777777777777775,5.333333333333333,6.444444444444445,-0.4888888888888889,8.466666666666667,13.466666666666667,4.733333333333333,-4.022222222222222,3.5555555555555554,-0.5555555555555556
2020-09-23 17:07:00,4.377777777777778,1.6222222222222222,-5.8,5.2444444444444445,6.311111111111111,-0.5555555555555556,8.533333333333333,13.4,4.666666666666667,-4.2,3.4444444444444446,-0.6444444444444445
2020-09-23 17:08:00,4.622222222222222,1.4222222222222223,-6.022222222222222,5.177777777777778,6.133333333333334,-0.5777777777777777,8.622222222222222,13.311111111111112,4.622222222222222,-4.4,3.3333333333333335,-0.7555555555555555
2020-09-23 17:09:00,4.866666666666666,1.2666666666666666,-6.2444444444444445,5.111111111111111,5.955555555555556,-0.6222222222222222,8.666666666666666,13.2,4.5777777777777775,-4.6,3.2222222222222223,-0.8444444444444444
2020-09-23 17:10:00,5.111111111111111,1.1111111111111112,-6.511111111111111,5.0,5.822222222222222,-0.6888888888888889,8.71111111111111,13.11111111111111,4.5777777777777775,-4.822222222222222,3.111111111111111,-0.9333333333333333
2020-09-23 17:11:00,5.355555555555555,0.9777777777777777,-6.8,4.888888888888889,5.688888888888889,-0.8,8.777777777777779,13.0,4.5777777777777775,-5.044444444444444,3.0,-1.0
2020-09-23 17:12:00,5.555555555555555,0.8444444444444444,-7.066666666666666,4.733333333333333,5.511111111111111,-0.8888888888888888,8.822222222222223,12.911111111111111,4.6,-5.288888888888889,2.888888888888889,-1.0444444444444445
2020-09-23 17:13:00,5.733333333333333,0.7111111111111111,-7.333333333333333,4.622222222222222,5.355555555555555,-0.9777777777777777,8.822222222222223,12.822222222222223,4.644444444444445,-5.511111111111111,2.7777777777777777,-1.0888888888888888
2020-09-23 17:14:00,5.866666666666666,0.5555555555555556,-7.6,4.555555555555555,5.2,-1.0444444444444445,8.8,12.733333333333333,4.688888888888889,-5.733333333333333,2.688888888888889,-1.1333333333333333
2020-09-23 17:15:00,6.0,0.4444444444444444,-7.888888888888889,4.466666666666667,5.022222222222222,-1.0888888888888888,8.777777777777779,12.622222222222222,4.777777777777778,-5.977777777777778,2.6222222222222222,-1.2
2020-09-23 17:16:00,6.111111111111111,0.3111111111111111,-8.177777777777777,4.377777777777778,4.844444444444444,-1.1333333333333333,8.755555555555556,12.555555555555555,4.844444444444444,-6.2,2.5555555555555554,-1.288888888888889
2020-09-23 17:17:00,6.266666666666667,0.17777777777777778,-8.466666666666667,4.288888888888889,4.688888888888889,-1.2,8.777777777777779,12.444444444444445,4.911111111111111,-6.4,2.511111111111111,-1.3555555555555556
2020-09-23 17:18:00,6.4,0.044444444444444446,-8.755555555555556,4.222222222222222,4.555555555555555,-1.288888888888889,8.822222222222223,12.377777777777778,4.977777777777778,-6.5777777777777775,2.466666666666667,-1.4666666666666666
2020-09-23 17:19:00,6.555555555555555,-0.08888888888888889,-9.044444444444444,4.177777777777778,4.466666666666667,-1.3333333333333333,8.911111111111111,12.333333333333334,5.088888888888889,-6.8,2.422222222222222,-1.5777777777777777
2020-09-23 17:20:00,6.688888888888889,-0.2222222222222222,-9.355555555555556,4.133333333333334,4.377777777777778,-1.3777777777777778,9.0,12.28888888888889,5.177777777777778,-7.022222222222222,2.4,-1.6888888888888889
2020-09-23 17:21:00,6.822222222222222,-0.3111111111111111,-9.666666666666666,4.088888888888889,4.266666666666667,-1.4,9.044444444444444,12.222222222222221,5.311111111111111,-7.2444444444444445,2.3555555555555556,-1.7555555555555555
2020-09-23 17:22:00,6.933333333333334,-0.37777777777777777,-9.933333333333334,4.022222222222222,4.155555555555556,-1.4444444444444444,9.066666666666666,12.177777777777777,5.4,-7.444444444444445,2.311111111111111,-1.8222222222222222
2020-09-23 17:23:00,7.066666666666666,-0.4888888888888889,-10.2,3.977777777777778,4.044444444444444,-1.511111111111111,9.088888888888889,12.088888888888889,5.511111111111111,-7.644444444444445,2.2666666666666666,-1.8666666666666667
2020-09-23 17:24:00,7.2,-0.6,-10.488888888888889,3.9555555555555557,3.977777777777778,-1.6222222222222222,9.11111111111111,12.022222222222222,5.6,-7.822222222222222,2.2444444444444445,-1.9111111111111112
2020-09-23 17:25:00,7.355555555555555,-0.7111111111111111,-10.755555555555556,3.933333333333333,3.888888888888889,-1.6888888888888889,9.133333333333333,11.977777777777778,5.666666666666667,-8.0,2.2222222222222223,-1.9555555555555555
2020-09-23 17:26:00,7.533333333333333,-0.8222222222222222,-11.022222222222222,3.8666666666666667,3.7555555555555555,-1.7555555555555555,9.2,11.955555555555556,5.688888888888889,-8.155555555555555,2.2,-2.0444444444444443
2020-09-23 17:27:00,7.688888888888889,-0.9111111111111111,-11.266666666666667,3.7777777777777777,3.6,-1.8,9.28888888888889,11.955555555555556,5.733333333333333,-8.311111111111112,2.2,-2.1777777777777776
2020-09-23 17:28:00,7.822222222222222,-1.0,-11.533333333333333,3.7333333333333334,3.488888888888889,-1.8888888888888888,9.4,11.955555555555556,5.733333333333333,-8.444444444444445,2.1777777777777776,-2.3333333333333335
2020-09-23 17:29:00,7.911111111111111,-1.0666666666666667,-11.755555555555556,3.7111111111111112,3.4,-2.0,9.466666666666667,11.955555555555556,5.733333333333333,-8.555555555555555,2.1333333333333333,-2.466666666666667
2020-09-23 17:30:00,8.0,-1.1111111111111112,-11.955555555555556,3.7333333333333334,3.3333333333333335,-2.088888888888889,9.533333333333333,11.933333333333334,5.711111111111111,-8.688888888888888,2.088888888888889,-2.6
2020-09-23 17:31:00,8.066666666666666,-1.1777777777777778,-12.177777777777777,3.7555555555555555,3.2888888888888888,-2.1777777777777776,9.6,11.911111111111111,5.711111111111111,-8.8,2.066666666666667,-2.7555555555555555
2020-09-23 17:32:00,8.155555555555555,-1.2222222222222223,-12.355555555555556,3.7555555555555555,3.2444444444444445,-2.2666666666666666,9.71111111111111,11.88888888888889,5.733333333333333,-8.933333333333334,2.0444444444444443,-2.911111111111111
2020-09-23 17:33:00,8.244444444444444,-1.288888888888889,-12.533333333333333,3.7555555555555555,3.1777777777777776,-2.3555555555555556,9.822222222222223,11.88888888888889,5.777777777777778,-9.022222222222222,2.022222222222222,-3.066666666666667
2020-09-23 17:34:00,8.355555555555556,-1.3333333333333333,-12.71111111111111,3.7777777777777777,3.1555555555555554,-2.488888888888889,9.977777777777778,11.88888888888889,5.822222222222222,-9.133333333333333,1.9777777777777779,-3.2
2020-09-23 17:35:00,8.444444444444445,-1.4,-12.844444444444445,3.8222222222222224,3.1333333333333333,-2.6,10.088888888888889,11.866666666666667,5.844444444444444,-9.2,1.9777777777777779,-3.311111111111111
2020-09-23 17:36:00,8.488888888888889,-1.511111111111111,-12.955555555555556,3.8666666666666667,3.1333333333333333,-2.7555555555555555,10.177777777777777,11.822222222222223,5.911111111111111,-9.266666666666667,1.9777777777777779,-3.466666666666667
2020-09-23 17:37:00,8.555555555555555,-1.6,-13.066666666666666,3.9555555555555557,3.1555555555555554,-2.888888888888889,10.266666666666667,11.8,5.933333333333334,-9.28888888888889,1.9333333333333333,-3.577777777777778
2020-09-23 17:38:00,8.577777777777778,-1.6888888888888889,-13.155555555555555,4.022222222222222,3.2,-2.977777777777778,10.333333333333334,11.822222222222223,5.933333333333334,-9.311111111111112,1.8888888888888888,-3.688888888888889
2020-09-23 17:39:00,8.577777777777778,-1.8,-13.222222222222221,4.111111111111111,3.2444444444444445,-3.022222222222222,10.377777777777778,11.866666666666667,5.888888888888889,-9.311111111111112,1.8666666666666667,-3.8
2020-09-23 17:40:00,8.577777777777778,-1.8888888888888888,-13.266666666666667,4.2,3.2888888888888888,-3.066666666666667,10.4,11.933333333333334,5.822222222222222,-9.311111111111112,1.8,-3.8666666666666667
2020-09-23 17:41:00,8.622222222222222,-1.9555555555555555,-13.28888888888889,4.333333333333333,3.3333333333333335,-3.111111111111111,10.4,11.955555555555556,5.733333333333333,-9.266666666666667,1.7555555555555555,-3.888888888888889
2020-09-23 17:42:00,8.666666666666666,-1.9777777777777779,-13.28888888888889,4.444444444444445,3.3777777777777778,-3.2,10.4,12.0,5.666666666666667,-9.177777777777777,1.6888888888888889,-3.8666666666666667
2020-09-23 17:43:00,8.71111111111111,-2.022222222222222,-13.28888888888889,4.5777777777777775,3.466666666666667,-3.2888888888888888,10.444444444444445,12.0,5.622222222222222,-9.11111111111111,1.6,-3.8444444444444446
2020-09-23 17:44:00,8.777777777777779,-2.088888888888889,-13.28888888888889,4.666666666666667,3.511111111111111,-3.4,10.466666666666667,12.0,5.6,-9.066666666666666,1.511111111111111,-3.8
2020-09-23 17:45:00,8.866666666666667,-2.1555555555555554,-13.244444444444444,4.7555555555555555,3.5555555555555554,-3.533333333333333,10.488888888888889,11.977777777777778,5.5777777777777775,-8.977777777777778,1.4444444444444444,-3.7555555555555555
2020-09-23 17:46:00,9.0,-2.2,-13.2,4.8,3.6222222222222222,-3.6444444444444444,10.533333333333333,11.933333333333334,5.533333333333333,-8.844444444444445,1.3555555555555556,-3.688888888888889
2020-09-23 17:47:00,9.11111111111111,-2.2222222222222223,-13.2,4.844444444444444,3.688888888888889,-3.7777777777777777,10.555555555555555,11.911111111111111,5.488888888888889,-8.688888888888888,1.2444444444444445,-3.6
2020-09-23 17:48:00,9.266666666666667,-2.2666666666666666,-13.177777777777777,4.866666666666666,3.8,-3.911111111111111,10.6,11.911111111111111,5.466666666666667,-8.488888888888889,1.1333333333333333,-3.488888888888889
2020-09-23 17:49:00,9.4,-2.311111111111111,-13.133333333333333,4.888888888888889,3.911111111111111,-4.022222222222222,10.6,11.933333333333334,5.444444444444445,-8.266666666666667,1.0666666666666667,-3.4
2020-09-23 17:50:00,9.488888888888889,-2.3555555555555556,-13.088888888888889,4.888888888888889,4.044444444444444,-4.111111111111111,10.577777777777778,12.0,5.444444444444445,-8.044444444444444,1.0,-3.3333333333333335
2020-09-23 17:51:00,9.555555555555555,-2.3777777777777778,-13.0,4.933333333333334,4.155555555555556,-4.222222222222222,10.555555555555555,12.088888888888889,5.488888888888889,-7.866666666666666,0.9777777777777777,-3.311111111111111
2020-09-23 17:52:00,9.622222222222222,-2.4,-12.933333333333334,4.955555555555556,4.2444444444444445,-4.288888888888889,10.555555555555555,12.133333333333333,5.5777777777777775,-7.711111111111111,0.9555555555555556,-3.2444444444444445
2020-09-23 17:53:00,9.644444444444444,-2.4,-12.822222222222223,4.977777777777778,4.377777777777778,-4.355555555555555,10.533333333333333,12.222222222222221,5.644444444444445,-7.533333333333333,0.9333333333333333,-3.1777777777777776
2020-09-23 17:54:00,9.644444444444444,-2.422222222222222,-12.733333333333333,4.977777777777778,4.533333333333333,-4.4222222222222225,10.511111111111111,12.28888888888889,5.666666666666667,-7.355555555555555,0.9333333333333333,-3.1333333333333333
2020-09-23 17:55:00,9.644444444444444,-2.488888888888889,-12.6,5.0,4.688888888888889,-4.488888888888889,10.488888888888889,12.355555555555556,5.688888888888889,-7.2,0.9555555555555556,-3.088888888888889
2020-09-23 17:56:00,9.666666666666666,-2.6,-12.466666666666667,5.022222222222222,4.844444444444444,-4.533333333333333,10.466666666666667,12.4,5.688888888888889,-7.044444444444444,0.9333333333333333,-3.088888888888889
2020-09-23 17:57:00,9.688888888888888,-2.688888888888889,-12.355555555555556,5.066666666666666,5.0,-4.622222222222222,10.444444444444445,12.466666666666667,5.711111111111111,-6.888888888888889,0.8666666666666667,-3.1333333333333333
2020-09-23 17:58:00,9.733333333333333,-2.7555555555555555,-12.244444444444444,5.111111111111111,5.155555555555556,-4.688888888888889,10.422222222222222,12.533333333333333,5.733333333333333,-6.711111111111111,0.8444444444444444,-3.2
2020-09-23 17:59:00,9.8,-2.8444444444444446,-12.088888888888889,5.133333333333334,5.355555555555555,-4.8,10.4,12.6,5.777777777777778,-6.533333333333333,0.8222222222222222,-3.2444444444444445
2020-09-23 18:00:00,9.822222222222223,-2.933333333333333,-11.933333333333334,5.155555555555556,5.555555555555555,-4.933333333333334,10.377777777777778,12.666666666666666,5.777777777777778,-6.333333333333333,0.7777777777777778,-3.2444444444444445
2020-09-23 18:01:00,9.844444444444445,-3.022222222222222,-11.755555555555556,5.177777777777778,5.777777777777778,-5.044444444444444,10.377777777777778,12.733333333333333,5.777777777777778,-6.155555555555556,0.7777777777777778,-3.2666666666666666
2020-09-23 18:02:00,9.822222222222223,-3.066666666666667,-11.555555555555555,5.2444444444444445,5.977777777777778,-5.155555555555556,10.377777777777778,12.8,5.822222222222222,-5.955555555555556,0.7777777777777778,-3.2888888888888888
2020-09-23 18:03:00,9.822222222222223,-3.088888888888889,-11.311111111111112,5.333333333333333,6.177777777777778,-5.266666666666667,10.355555555555556,12.866666666666667,5.844444444444444,-5.8,0.7777777777777778,-3.2666666666666666
2020-09-23 18:04:00,9.777777777777779,-3.066666666666667,-11.066666666666666,5.377777777777778,6.333333333333333,-5.4,10.28888888888889,12.955555555555556,5.822222222222222,-5.622222222222222,0.7555555555555555,-3.2
2020-09-23 18:05:00,9.733333333333333,-3.022222222222222,-10.822222222222223,5.4222222222222225,6.488888888888889,-5.555555555555555,10.2,13.022222222222222,5.822222222222222,-5.4,0.7111111111111111,-3.111111111111111
2020-09-23 18:06:00,9.733333333333333,-3.022222222222222,-10.6,5.4222222222222225,6.644444444444445,-5.711111111111111,10.11111111111111,13.11111111111111,5.777777777777778,-5.2,0.6888888888888889,-3.0444444444444443
2020-09-23 18:07:00,9.71111111111111,-3.0,-10.422222222222222,5.466666666666667,6.8,-5.866666666666666,10.022222222222222,13.155555555555555,5.7555555555555555,-5.0,0.6666666666666666,-2.977777777777778
2020-09-23 18:08:00,9.666666666666666,-2.9555555555555557,-10.222222222222221,5.511111111111111,6.911111111111111,-6.0,9.977777777777778,13.2,5.7555555555555555,-4.8,0.6888888888888889,-2.911111111111111
2020-09-23 18:09:00,9.666666666666666,-2.8666666666666667,-10.022222222222222,5.511111111111111,7.022222222222222,-6.133333333333334,9.88888888888889,13.266666666666667,5.8,-4.622222222222222,0.7333333333333333,-2.8222222222222224
2020-09-23 18:10:00,9.622222222222222,-2.7555555555555555,-9.8,5.533333333333333,7.155555555555556,-6.311111111111111,9.777777777777779,13.355555555555556,5.844444444444444,-4.466666666666667,0.7555555555555555,-2.7111111111111112
2020-09-23 18:11:00,9.577777777777778,-2.6444444444444444,-9.577777777777778,5.6,7.288888888888889,-6.466666666666667,9.644444444444444,13.4,5.933333333333334,-4.288888888888889,0.7777777777777778,-2.6
